batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_linear.weight,paramnorm_lstm.bias_hh_l0,paramnorm_lstm.bias_hh_l1,paramnorm_lstm.bias_ih_l0,paramnorm_lstm.bias_ih_l1,paramnorm_lstm.weight_hh_l0,paramnorm_lstm.weight_hh_l1,paramnorm_lstm.weight_ih_l0,paramnorm_lstm.weight_ih_l1,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,914,,,0.008639812469482422,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4579,0.06291699409484863,100.0,2.798529123992921e-07,1.0000003576278687,,,
,916,100.0,2.625822617119411e-07,,,,,1.0401875972747803,0.4554364085197449,0.10266539454460144,0.09047697484493256,0.10551431775093079,0.08959723263978958,0.15790759027004242,0.1902860850095749,0.13325408101081848,0.15748411417007446,4581,,,,,1.0626991987228394,8.982032775878906,7958.7939453125
10.0,924,,,0.010169029235839844,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4629,0.0690453052520752,100.0,2.4133288434313727e-07,1.000000238418579,,,
,934,100.0,1.9883418644894846e-07,,,,,1.0402843952178955,0.4575757086277008,0.10282380878925323,0.09067859500646591,0.10568030178546906,0.08979912102222443,0.15822236239910126,0.19060176610946655,0.13354359567165375,0.15796494483947754,4671,,,,,1.041445255279541,9.050115585327148,8519.5224609375
10.0,934,,,0.010611534118652344,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4679,0.09112334251403809,100.0,2.0352246110633132e-07,1.000000238418579,,,
10.0,944,,,0.009972095489501953,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4729,0.06667041778564453,100.0,1.7758483750185405e-07,1.000000238418579,,,
,952,100.0,1.5573992584450025e-07,,,,,1.0403598546981812,0.4592605233192444,0.10295198857784271,0.09085685759782791,0.10581471771001816,0.08997811377048492,0.1584763526916504,0.19085223972797394,0.13377602398395538,0.15836486220359802,4761,,,,,1.0201913118362427,9.085577011108398,8827.0576171875
10.0,954,,,0.00893092155456543,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4779,0.06427550315856934,100.0,1.5495432137413445e-07,1.0000001192092896,,,
10.0,964,,,0.008780956268310547,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4829,0.06264781951904297,100.0,1.396603579451039e-07,1.0000001192092896,,,
,972,100.0,1.2469584476093587e-07,,,,,1.0404250621795654,0.46074551343917847,0.10309813171625137,0.09103485196828842,0.10598349571228027,0.0901484563946724,0.1587108075618744,0.1910763382911682,0.13398459553718567,0.15873725712299347,4861,,,,,1.1052072048187256,9.125324249267578,9184.9755859375
10.0,974,,,0.008652210235595703,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4879,0.06225919723510742,100.0,1.2705265817203326e-07,1.0000001192092896,,,
10.0,984,,,0.008581876754760742,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4929,0.062082767486572266,100.0,1.1502783081596135e-07,1.0000001192092896,,,
,992,100.0,1.0340847467205094e-07,,,,,1.0404788255691528,0.4619608521461487,0.10320907831192017,0.09119915217161179,0.10608236491680145,0.0902971476316452,0.15890584886074066,0.19126063585281372,0.13416126370429993,0.15905633568763733,4961,,,,,1.126461148262024,9.152053833007812,9433.7958984375
10.0,994,,,0.008625030517578125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,4979,0.06337237358093262,100.0,1.0495433855339797e-07,1.0000001192092896,,,
10.0,1004,,,0.008558511734008789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5029,0.052608489990234375,100.0,9.637604136969458e-08,1.0000001192092896,,,
,1012,100.0,8.815252527938355e-08,,,,,1.0405240058898926,0.4629667103290558,0.10330937802791595,0.0913485512137413,0.10619208216667175,0.09042849391698837,0.15907026827335358,0.19141532480716705,0.13431207835674286,0.15932878851890564,5061,,,,,1.126461148262024,9.171968460083008,9623.548828125
10.0,1014,,,0.008591890335083008,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5079,0.05566906929016113,100.0,8.915353078009502e-08,1.0000001192092896,,,
10.0,1024,,,0.01030421257019043,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5129,0.19567632675170898,100.0,8.262794182201105e-08,1.0,,,
,1032,100.0,7.617838093665341e-08,,,,,1.0405622720718384,0.4638049900531769,0.10338418930768967,0.09148398041725159,0.10627373307943344,0.09053957462310791,0.1592106968164444,0.19154669344425201,0.13444092869758606,0.15956392884254456,5161,,,,,1.1052072048187256,9.193354606628418,9831.5771484375
10.0,1034,,,0.008603572845458984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5179,0.06249523162841797,100.0,7.706535143370274e-08,1.0,,,
10.0,1044,,,0.008539676666259766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5229,0.06237387657165527,100.0,7.252911871091783e-08,1.0,,,
,1052,100.0,6.757473158813809e-08,,,,,1.0405954122543335,0.4645123779773712,0.10344606637954712,0.09162075817584991,0.10634567588567734,0.09065771102905273,0.15933340787887573,0.19165876507759094,0.13455362617969513,0.15977035462856293,5261,,,,,1.041445255279541,9.198915481567383,9886.4013671875
10.0,1054,,,0.008577346801757812,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5279,0.06321191787719727,100.0,6.871512425732362e-08,1.0,,,
10.0,1064,,,0.008544206619262695,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5329,0.062357187271118164,100.0,6.466038371399918e-08,1.0,,,
,1074,100.0,6.101112859369096e-08,,,,,1.0406274795532227,0.4651762843132019,0.1035175696015358,0.09175217151641846,0.1064114049077034,0.09077301621437073,0.15945157408714294,0.19176581501960754,0.1346634477376938,0.15997005999088287,5371,,,,,1.0839532613754272,9.208974838256836,9986.353515625
10.0,1074,,,0.008587360382080078,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5379,0.08135461807250977,100.0,6.240493632958533e-08,1.0,,,
10.0,1084,,,0.008638620376586914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5429,0.06222128868103027,100.0,5.873033614989254e-08,1.0,,,
10.0,1094,,,0.008537769317626953,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5479,0.06215953826904297,100.0,5.537250657994264e-08,1.0,,,
,1096,100.0,5.4080057765304446e-08,,,,,1.0406558513641357,0.46575331687927246,0.10357189923524857,0.09188396483659744,0.10647246241569519,0.09088260680437088,0.1595570594072342,0.19185936450958252,0.13476143777370453,0.1601492464542389,5481,,,,,1.1477152109146118,9.213830947875977,10034.966796875
10.0,1104,,,0.008711576461791992,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5529,0.0631568431854248,100.0,5.28256265397431e-08,1.0,,,
10.0,1116,,,0.008599519729614258,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5589,0.06314396858215332,100.0,5.021538385108215e-08,1.0,,,
,1118,100.0,4.949313847646408e-08,,,,,1.0406808853149414,0.46625030040740967,0.10364137589931488,0.09200768917798996,0.1065431460738182,0.09099262952804565,0.1596536636352539,0.19194144010543823,0.1348481923341751,0.1603093147277832,5591,,,,,1.1477152109146118,9.212852478027344,10025.1533203125
10.0,1128,,,0.00860142707824707,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5649,0.06252050399780273,100.0,4.738974013207553e-08,1.0,,,
,1140,100.0,4.465279701548752e-08,,,,,1.040703296661377,0.46668750047683716,0.10367509722709656,0.0921323150396347,0.10658028721809387,0.09109190106391907,0.1597420871257782,0.19201460480690002,0.13492654263973236,0.16045542061328888,5701,,,,,1.126461148262024,9.212560653686523,10022.2275390625
10.0,1140,,,0.008684158325195312,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5709,0.0805349349975586,100.0,4.583120372103622e-08,1.0,,,
10.0,1152,,,0.008517980575561523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5769,0.06245779991149902,100.0,4.4678138522158406e-08,1.0,,,
,1162,100.0,4.100353123703826e-08,,,,,1.0407243967056274,0.4670793414115906,0.10372743755578995,0.09225652366876602,0.10663071274757385,0.09119966626167297,0.15982432663440704,0.1920815259218216,0.13499990105628967,0.1605900675058365,5811,,,,,1.1477152109146118,9.205734252929688,9954.044921875
10.0,1164,,,0.008522510528564453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5829,0.06221914291381836,100.0,4.317028157174718e-08,1.0,,,
10.0,1176,,,0.008471488952636719,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5889,0.05192255973815918,100.0,4.176379420073317e-08,1.0,,,
,1186,100.0,3.95210193460116e-08,,,,,1.0407449007034302,0.4674570858478546,0.10378982126712799,0.09238655865192413,0.10669978708028793,0.09130199998617172,0.15990854799747467,0.1921476274728775,0.13507145643234253,0.16072450578212738,5931,,,,,1.1689691543579102,9.204898834228516,9945.732421875
10.0,1188,,,0.00843954086303711,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,5949,0.05208563804626465,100.0,4.080079207824383e-08,1.0,,,
10.0,1200,,,0.008573293685913086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6009,0.0627756118774414,100.0,3.890013289264971e-08,1.0,,,
,1210,100.0,3.6999477259769264e-08,,,,,1.0407646894454956,0.46780112385749817,0.10382529348134995,0.09252093732357025,0.10673970729112625,0.0914158746600151,0.1599860042333603,0.19220907986164093,0.13514111936092377,0.1608501821756363,6051,,,,,1.1902230978012085,9.194893836975098,9846.7216796875
10.0,1212,,,0.008539438247680664,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6069,0.0623323917388916,100.0,3.817788396531796e-08,1.0,,,
10.0,1224,,,0.008567571640014648,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6129,0.06260800361633301,100.0,3.7734398716793294e-08,1.0,,,
,1234,100.0,3.715152985250825e-08,,,,,1.0407835245132446,0.468117892742157,0.1038607582449913,0.09266132116317749,0.10678762942552567,0.0915265679359436,0.1600595861673355,0.19226613640785217,0.13520722091197968,0.1609683781862259,6171,,,,,1.1689691543579102,9.185514450073242,9754.7978515625
10.0,1236,,,0.008626699447631836,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6189,0.0627298355102539,100.0,3.6948794246427497e-08,1.0,,,
10.0,1248,,,0.008579015731811523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6249,0.06255936622619629,100.0,3.563100392511842e-08,1.0,,,
,1258,100.0,3.340089804737545e-08,,,,,1.0408010482788086,0.46841731667518616,0.1039065346121788,0.09278573095798492,0.10683166980743408,0.09163069725036621,0.1601322740316391,0.1923200786113739,0.13526885211467743,0.16108198463916779,6291,,,,,1.2327311038970947,9.178743362426758,9688.9697265625
10.0,1260,,,0.008547067642211914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6309,0.06247568130493164,100.0,3.596045061726727e-08,1.0,,,
10.0,1272,,,0.008527994155883789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6369,0.0623326301574707,100.0,3.442725216018516e-08,1.0,,,
,1284,100.0,3.2577279540646487e-08,,,,,1.0408194065093994,0.46871399879455566,0.1039508506655693,0.09294291585683823,0.10688638687133789,0.09175685793161392,0.16020657122135162,0.19237548112869263,0.13533389568328857,0.16119727492332458,6421,,,,,1.1902230978012085,9.16507339477539,9557.4228515625
10.0,1284,,,0.008623838424682617,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6429,0.08117222785949707,100.0,3.423718908379669e-08,1.0,,,
10.0,1296,,,0.008534669876098633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6489,0.06249713897705078,100.0,3.455396324625326e-08,1.0,,,
10.0,1308,,,0.008538484573364258,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6549,0.0626688003540039,100.0,3.30841203322052e-08,1.0,,,
,1310,100.0,3.1158123192653875e-08,,,,,1.040837049484253,0.4690023958683014,0.10399842262268066,0.09309020638465881,0.10693631321191788,0.09187056124210358,0.16027939319610596,0.1924288421869278,0.13539627194404602,0.16130977869033813,6551,,,,,1.2327311038970947,9.154278755187988,9454.80859375
10.0,1322,,,0.008911848068237305,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6619,0.05495047569274902,100.0,3.24125579709289e-08,1.0,,,
,1336,100.0,3.070196541443693e-08,,,,,1.040854573249817,0.46927765011787415,0.10404576361179352,0.0932283028960228,0.10698553174734116,0.09198790043592453,0.16034866869449615,0.19248051941394806,0.13545799255371094,0.16141770780086517,6681,,,,,1.2964930534362793,9.144098281860352,9359.04296875
10.0,1336,,,0.008605003356933594,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6689,0.07502985000610352,100.0,3.234919887518117e-08,1.0,,,
10.0,1350,,,0.008502721786499023,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6759,0.05208396911621094,100.0,3.167763651390487e-08,1.0,,,
,1362,100.0,3.063860987140288e-08,,,,,1.0408719778060913,0.4695480167865753,0.10408409684896469,0.09336676448583603,0.10702699422836304,0.09210334718227386,0.1604175716638565,0.19253048300743103,0.13551951944828033,0.1615234762430191,6811,,,,,1.3177469968795776,9.134894371032715,9273.2978515625
10.0,1364,,,0.008666515350341797,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6829,0.052924156188964844,100.0,3.1893044649677904e-08,1.0,,,
10.0,1378,,,0.009125232696533203,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6899,0.05674004554748535,100.0,3.167763651390487e-08,1.0,,,
,1390,100.0,2.963759548890721e-08,,,,,1.0408892631530762,0.4698246121406555,0.104129858314991,0.0935351625084877,0.10707345604896545,0.09223834425210953,0.16049093008041382,0.1925826072692871,0.13558070361614227,0.16163308918476105,6951,,,,,1.3390010595321655,9.117658615112305,9114.8359375
10.0,1392,,,0.008656740188598633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,6969,0.05317044258117676,100.0,3.226050182547624e-08,1.0,,,
10.0,1406,,,0.008512020111083984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7039,0.05180168151855469,100.0,3.085401800717591e-08,1.0,,,
,1418,100.0,2.9738963291947584e-08,,,,,1.0409071445465088,0.47010067105293274,0.10417656600475311,0.0936880111694336,0.10712061822414398,0.09236814826726913,0.16056235134601593,0.19263379275798798,0.13564392924308777,0.16174161434173584,7091,,,,,1.253985047340393,9.10688304901123,9017.14453125
10.0,1420,,,0.008822441101074219,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7109,0.0536041259765625,100.0,3.1690305490883475e-08,1.0,,,
10.0,1434,,,0.008510112762451172,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7179,0.05201411247253418,100.0,3.085401800717591e-08,1.0,,,
,1446,100.0,3.005574100711783e-08,,,,,1.0409244298934937,0.470371812582016,0.10422678291797638,0.09384629875421524,0.10716474801301956,0.09249226748943329,0.16063179075717926,0.19268494844436646,0.13570550084114075,0.16184718906879425,7231,,,,,1.2964930534362793,9.095136642456055,8911.845703125
10.0,1448,,,0.008507728576660156,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7249,0.05210304260253906,100.0,3.0752648427778695e-08,1.0,,,
10.0,1462,,,0.008787393569946289,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7319,0.05454874038696289,100.0,3.025847661319858e-08,1.0,,,
,1474,100.0,2.830713441426269e-08,,,,,1.0409421920776367,0.47064292430877686,0.10426310449838638,0.09399489313364029,0.10720857977867126,0.09261681139469147,0.16070066392421722,0.19273556768894196,0.1357683390378952,0.1619511991739273,7371,,,,,1.2964930534362793,9.08299732208252,8804.3154296875
10.0,1476,,,0.008828878402709961,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7389,0.053601741790771484,100.0,3.072730692110781e-08,1.0,,,
10.0,1490,,,0.00860452651977539,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7459,0.05212903022766113,100.0,2.9561569192537718e-08,1.0,,,
,1504,100.0,2.816775257485915e-08,,,,,1.0409601926803589,0.4709285497665405,0.10431511700153351,0.09416662901639938,0.10726501792669296,0.09275729209184647,0.16077521443367004,0.19278855621814728,0.13583175837993622,0.1620609313249588,7521,,,,,1.3390010595321655,9.069001197814941,8681.9482421875
10.0,1504,,,0.008487462997436523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7529,0.08040308952331543,100.0,2.986567437801568e-08,1.0,,,
10.0,1520,,,0.008450508117675781,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7609,0.05234551429748535,100.0,2.9143425450683935e-08,1.0,,,
,1534,100.0,2.8737950685808755e-08,,,,,1.0409784317016602,0.47121354937553406,0.10435651242733002,0.09434103220701218,0.10730450600385666,0.09290501475334167,0.16084730625152588,0.1928408443927765,0.1358967423439026,0.1621689647436142,7671,,,,,1.275239109992981,9.048714637756348,8507.595703125
10.0,1536,,,0.008421659469604492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7689,0.05153083801269531,100.0,2.9485544672525066e-08,1.0,,,
10.0,1552,,,0.008375406265258789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7769,0.05153846740722656,100.0,2.9409516599798735e-08,1.0,,,
,1564,100.0,2.9586910699208602e-08,,,,,1.0409966707229614,0.4715006649494171,0.10440309345722198,0.09451434016227722,0.10735202580690384,0.0930509939789772,0.16091930866241455,0.19289302825927734,0.13596117496490479,0.1622762531042099,7821,,,,,1.275239109992981,9.037187576293945,8410.091796875
10.0,1568,,,0.008533477783203125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7849,0.06154060363769531,100.0,2.9789646305289352e-08,1.0,,,
10.0,1584,,,0.008512496948242188,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,7929,0.06167149543762207,100.0,2.963759548890721e-08,1.0,,,
,1596,100.0,2.937150256343557e-08,,,,,1.041015863418579,0.4718100130558014,0.10444943606853485,0.09469947963953018,0.10739974677562714,0.09320129454135895,0.16099615395069122,0.1929488629102707,0.13602907955646515,0.1623898595571518,7981,,,,,1.2327311038970947,9.021888732910156,8282.4052734375
10.0,1600,,,0.00849294662475586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8009,0.06214618682861328,100.0,2.9586910699208602e-08,1.0,,,
10.0,1616,,,0.008598089218139648,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8089,0.06218218803405762,100.0,3.011909655015188e-08,1.0,,,
,1628,100.0,2.829446366092725e-08,,,,,1.0410352945327759,0.47212493419647217,0.10448937863111496,0.09487909078598022,0.1074448898434639,0.09335628151893616,0.16107243299484253,0.1930050104856491,0.13609790802001953,0.16250288486480713,8141,,,,,1.2964930534362793,9.00527572631836,8145.9462890625
10.0,1632,,,0.008580923080444336,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8169,0.06119108200073242,100.0,2.8940689844603185e-08,1.0,,,
10.0,1648,,,0.008678674697875977,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8249,0.0634603500366211,100.0,2.9270134760395194e-08,1.0,,,
,1660,100.0,2.8395831463967625e-08,,,,,1.0410542488098145,0.4724404215812683,0.10454095155000687,0.09506817907094955,0.10749894380569458,0.09350871294736862,0.16114886105060577,0.19306056201457977,0.13616521656513214,0.16261442005634308,8301,,,,,1.1689691543579102,8.995613098144531,8067.6142578125
10.0,1664,,,0.008645296096801758,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8329,0.06302952766418457,100.0,2.8851989242184573e-08,1.0,,,
10.0,1680,,,0.008575439453125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8409,0.06442022323608398,100.0,2.9814987811960236e-08,1.0,,,
,1694,100.0,2.7407489611164237e-08,,,,,1.0410746335983276,0.47277799248695374,0.1045856848359108,0.09526551514863968,0.10755288600921631,0.09367702156305313,0.16122886538505554,0.19311895966529846,0.13623741269111633,0.16273243725299835,8471,,,,,1.2327311038970947,8.979802131652832,7941.06103515625
10.0,1696,,,0.008600473403930664,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8489,0.059165239334106445,100.0,2.957423994587316e-08,1.0,,,
10.0,1712,,,0.008496999740600586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8569,0.06218695640563965,100.0,2.9548896662845436e-08,1.0,,,
,1728,100.0,2.949821364950367e-08,,,,,1.0410947799682617,0.473123162984848,0.10463883727788925,0.09546007215976715,0.10760866105556488,0.0938475951552391,0.16130973398685455,0.19317768514156342,0.13630865514278412,0.16285009682178497,8641,,,,,1.3177469968795776,8.967243194580078,7841.953125
10.0,1730,,,0.008584022521972656,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8659,0.06163215637207031,100.0,2.9320819550093802e-08,1.0,,,
10.0,1748,,,0.008695125579833984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8749,0.06266212463378906,100.0,2.9270136536752034e-08,1.0,,,
,1762,100.0,2.696400258628273e-08,,,,,1.0411150455474854,0.47347187995910645,0.10467181354761124,0.0956583321094513,0.10765117406845093,0.09402018785476685,0.1613893061876297,0.1932375133037567,0.13638059794902802,0.16296641528606415,8811,,,,,1.2327311038970947,8.949082374572754,7700.822265625
10.0,1766,,,0.008613348007202148,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8839,0.061981916427612305,100.0,2.986567437801568e-08,1.0,,,
10.0,1784,,,0.008567333221435547,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,8929,0.051689863204956055,100.0,2.9536227685866834e-08,1.0,,,
,1798,100.0,2.6571200351099833e-08,,,,,1.0411362648010254,0.473847895860672,0.10471691191196442,0.09587793052196503,0.10769833624362946,0.09420216083526611,0.16147403419017792,0.19330015778541565,0.13645538687705994,0.16308976709842682,8991,,,,,1.3390010595321655,8.93137264251709,7565.64306640625
10.0,1802,,,0.008636474609375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9019,0.0619359016418457,100.0,2.9067399154314444e-08,1.0,,,
10.0,1820,,,0.008461475372314453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9109,0.06170201301574707,100.0,2.8446514477309393e-08,1.0,,,
,1834,100.0,2.83578192039613e-08,,,,,1.0411570072174072,0.47422829270362854,0.10476977378129959,0.09608874469995499,0.10774875432252884,0.09438511729240417,0.16155819594860077,0.193363219499588,0.13652953505516052,0.16321150958538055,9171,,,,,1.3177469968795776,8.917821884155273,7463.814453125
10.0,1838,,,0.008579730987548828,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9199,0.06186842918395996,100.0,2.8547884056706607e-08,1.0,,,
10.0,1856,,,0.00850987434387207,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9289,0.06166648864746094,100.0,2.8940686291889506e-08,1.0,,,
,1870,100.0,2.7344134068130188e-08,,,,,1.041178584098816,0.47461646795272827,0.10482647269964218,0.0963047593832016,0.10781359672546387,0.09456890821456909,0.16164186596870422,0.19342613220214844,0.13660573959350586,0.1633337289094925,9351,,,,,1.275239109992981,8.903631210327148,7358.64599609375
10.0,1874,,,0.00841665267944336,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9379,0.0515439510345459,100.0,2.8725279932473313e-08,1.0,,,
10.0,1892,,,0.008373260498046875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9469,0.05123567581176758,100.0,2.8319806943954973e-08,1.0,,,
,1908,100.0,2.6925990326276406e-08,,,,,1.0412005186080933,0.4750300347805023,0.10487755388021469,0.09653911739587784,0.10785917937755585,0.09477677941322327,0.16173112392425537,0.19349274039268494,0.1366836130619049,0.163461834192276,9541,,,,,1.2964930534362793,8.89012336730957,7259.91455078125
10.0,1910,,,0.00840306282043457,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9559,0.051550865173339844,100.0,2.990368841437885e-08,1.0,,,
10.0,1930,,,0.008389711380004883,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9659,0.05128145217895508,100.0,2.8547885833063447e-08,1.0,,,
,1946,100.0,2.5760254374063152e-08,,,,,1.0412229299545288,0.4754534959793091,0.10493270307779312,0.09676935523748398,0.10791914165019989,0.09497201442718506,0.16181954741477966,0.19355981051921844,0.13676273822784424,0.1635899394750595,9731,,,,,1.1902230978012085,8.8726224899292,7133.96533203125
10.0,1950,,,0.008457183837890625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9759,0.051380157470703125,100.0,2.8471859536693955e-08,1.0,,,
10.0,1970,,,0.008667707443237305,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9859,0.05370187759399414,100.0,2.8155083597880548e-08,1.0,,,
,1984,100.0,2.4632530681856224e-08,,,,,1.0412448644638062,0.4758828282356262,0.10498923063278198,0.0969940721988678,0.10797661542892456,0.09517306089401245,0.1619083285331726,0.19362618029117584,0.13684067130088806,0.1637178212404251,9921,,,,,1.253985047340393,8.857027053833008,7023.5712890625
10.0,1990,,,0.008710145950317383,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,9959,0.06520295143127441,100.0,2.8598568846405215e-08,1.0,,,
10.0,2010,,,0.008637189865112305,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10059,0.06219816207885742,100.0,2.8471859536693955e-08,1.0,,,
,2024,100.0,2.6457160018367176e-08,,,,,1.0412683486938477,0.47634151577949524,0.10504522174596786,0.09724115580320358,0.10803744196891785,0.09538605064153671,0.16200092434883118,0.19369618594646454,0.13692344725131989,0.16385141015052795,10121,,,,,1.3390010595321655,8.842978477478027,6925.58984375
10.0,2030,,,0.008520364761352539,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10159,0.05217909812927246,100.0,2.910541141432077e-08,1.0,,,
10.0,2050,,,0.008658409118652344,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10259,0.06264328956604004,100.0,2.869993664944559e-08,1.0,,,
,2064,100.0,2.7584883710574104e-08,,,,,1.041291356086731,0.47680747509002686,0.10510323941707611,0.09749297052621841,0.1080976128578186,0.09560618549585342,0.16209393739700317,0.19376619160175323,0.13700471818447113,0.16398458182811737,10321,,,,,1.3177469968795776,8.81956672668457,6765.3330078125
10.0,2070,,,0.0086212158203125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10359,0.05279183387756348,100.0,2.8813978758535086e-08,1.0,,,
10.0,2090,,,0.00855565071105957,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10459,0.06194329261779785,100.0,2.9536227685866834e-08,1.0,,,
,2106,100.0,2.715406921538488e-08,,,,,1.0413159132003784,0.4773062765598297,0.10515675693750381,0.09774648398160934,0.10815366357564926,0.0958285704255104,0.16218924522399902,0.1938396543264389,0.13709184527397156,0.1641245186328888,10531,,,,,1.3177469968795776,8.804244995117188,6662.46630859375
10.0,2110,,,0.008640050888061523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10559,0.06295228004455566,100.0,2.910541141432077e-08,1.0,,,
10.0,2132,,,0.008612632751464844,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10669,0.062133073806762695,100.0,2.856055658639889e-08,1.0,,,
,2148,99.7448959350586,0.00485053937882185,,,,,1.0416487455368042,0.47782188653945923,0.10517521947622299,0.09673995524644852,0.10801263898611069,0.0947604849934578,0.1626812070608139,0.19371728599071503,0.13772881031036377,0.1645861566066742,10741,,,,,1.275239109992981,8.946976661682129,7684.62353515625
10.0,2154,,,0.00864100456237793,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10779,0.052572011947631836,99.97874450683594,0.0008430967573076487,1.0008435249328613,,,
10.0,2176,,,0.008591175079345703,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,10889,0.0631704330444336,100.0,2.4159237000276335e-05,1.0000241994857788,,,
